//************************************************
//Board:5202
//File_Format_Version:3.3
//Janus_Release:4.2.0
//Acquisition_Mode:Timing_CStart
//Time_LSB_Value_ns:0.5
//Time_Unit:ns
//Run#:7
//Start_Time_Epoch:1761219348054
//Start_Time_DateTime_UTC:Thu Oct 23 11:35:48 2025
//************************************************
TStamp_us,Board_Id,Num_Hits,CH_Id,DataType,ToA_ns,ToT_ns
11832982883.4185,0,9,9,0x30,227.500000,37.500000
11832982883.4185,0,9,12,0x30,229.500000,29.000000
11832982883.4185,0,9,13,0x30,227.000000,43.500000
11832982883.4185,0,9,6,0x30,230.000000,30.500000
11832982883.4185,0,9,7,0x30,228.500000,36.000000
11832982883.4185,0,9,10,0x30,231.500000,26.500000
11832982883.4185,0,9,11,0x30,229.000000,34.500000
11832982883.4185,0,9,14,0x30,243.500000,7.000000
11833964082.7065,0,4,16,0x30,220.500000,23.000000
11833964082.7065,0,4,17,0x30,214.500000,39.000000
11833964082.7065,0,4,15,0x30,223.000000,19.000000
11833964082.7065,0,4,18,0x30,225.500000,14.500000
11875237599.7225,0,4,5,0x30,226.500000,34.500000
11875237599.7225,0,4,18,0x30,226.500000,33.000000
11875237599.7225,0,4,16,0x30,227.000000,28.500000
11875237599.7225,0,4,17,0x30,229.000000,25.500000
11875283320.8825,0,4,6,0x30,224.000000,23.500000
11875283320.8825,0,4,17,0x30,226.000000,24.000000
11875283320.8825,0,4,16,0x30,220.500000,34.500000
11875283320.8825,0,4,18,0x30,220.500000,37.500000
11916422766.4425,0,4,18,0x30,225.500000,26.500000
11916422766.4425,0,4,5,0x30,226.500000,23.500000
11916422766.4425,0,4,4,0x30,228.000000,19.000000
11916422766.4425,0,4,17,0x30,228.000000,18.500000
11927419078.6905,0,4,6,0x30,219.500000,30.500000
11927419078.6905,0,4,18,0x30,219.500000,30.500000
11927419078.6905,0,4,16,0x30,220.500000,25.000000
11927419078.6905,0,4,17,0x30,222.500000,23.500000
11927681369.8665,0,4,3,0x30,223.500000,36.500000
11927681369.8665,0,4,4,0x30,226.500000,30.000000
11927681369.8665,0,4,6,0x30,226.500000,29.500000
11927681369.8665,0,4,5,0x30,228.000000,26.500000
11969075545.3225,0,4,10,0x30,230.500000,21.500000
11969075545.3225,0,4,1,0x30,226.000000,33.000000
11969075545.3225,0,4,5,0x30,225.500000,37.500000
11969075545.3225,0,4,13,0x30,229.000000,27.000000
11994063002.4905,0,4,16,0x30,221.000000,21.500000
11994063002.4905,0,4,18,0x30,219.500000,30.000000
11994063002.4905,0,4,17,0x30,220.000000,27.000000
11994063002.4905,0,4,7,0x30,224.000000,17.000000
12013962421.0425,0,4,17,0x30,223.500000,20.000000
12013962421.0425,0,4,7,0x30,219.500000,30.000000
12013962421.0425,0,4,16,0x30,221.000000,24.000000
12013962421.0425,0,4,18,0x30,221.000000,25.500000
12014119340.0185,0,4,7,0x30,225.000000,24.000000
12014119340.0185,0,4,16,0x30,219.500000,40.000000
12014119340.0185,0,4,8,0x30,229.500000,12.500000
12014119340.0185,0,4,6,0x30,230.000000,12.500000
12018979636.3225,0,4,18,0x30,218.000000,35.000000
12018979636.3225,0,4,6,0x30,218.500000,32.500000
12018979636.3225,0,4,16,0x30,219.000000,31.500000
12018979636.3225,0,4,17,0x30,223.500000,22.500000
12026577587.1545,0,4,16,0x30,225.000000,19.500000
12026577587.1545,0,4,17,0x30,218.000000,38.500000
12026577587.1545,0,4,14,0x30,221.000000,29.000000
12026577587.1545,0,4,18,0x30,225.500000,17.500000
12031094110.9865,0,4,16,0x30,224.000000,17.000000
12031094110.9865,0,4,7,0x30,219.000000,30.500000
12031094110.9865,0,4,18,0x30,219.500000,30.000000
12031094110.9865,0,4,17,0x30,222.000000,23.500000
12042397924.0585,0,4,6,0x30,220.500000,31.500000
12042397924.0585,0,4,18,0x30,221.500000,28.500000
12042397924.0585,0,4,16,0x30,222.500000,24.000000
12042397924.0585,0,4,17,0x30,225.000000,21.500000
12046389703.6345,0,6,5,0x30,233.000000,18.500000
12046389703.6345,0,6,9,0x30,225.500000,33.500000
12046389703.6345,0,6,8,0x30,224.500000,41.000000
12046389703.6345,0,6,7,0x30,226.500000,32.500000
12046389703.6345,0,6,6,0x30,227.500000,29.000000
12046389703.6345,0,6,10,0x30,229.000000,25.000000
12046639825.7625,0,4,11,0x30,221.000000,31.000000
12046639825.7625,0,4,10,0x30,222.000000,29.500000
12046639825.7625,0,4,18,0x30,222.500000,29.500000
12046639825.7625,0,4,17,0x30,217.000000,55.000000
12049125213.7545,0,4,5,0x30,226.000000,18.500000
12049125213.7545,0,4,4,0x30,219.500000,37.000000
12049125213.7545,0,4,17,0x30,222.000000,28.500000
12049125213.7545,0,4,18,0x30,219.000000,40.000000
12095490197.7865,0,5,10,0x30,225.500000,33.500000
12095490197.7865,0,5,11,0x30,225.500000,33.000000
12095490197.7865,0,5,17,0x30,225.500000,32.500000
12095490197.7865,0,5,18,0x30,225.000000,38.000000
12095490197.7865,0,5,8,0x30,226.000000,30.000000
12098424617.9145,0,4,9,0x30,221.000000,31.500000
12098424617.9145,0,4,17,0x30,223.000000,28.500000
12098424617.9145,0,4,16,0x30,223.500000,23.000000
12098424617.9145,0,4,18,0x30,224.000000,25.500000
12105471511.8665,0,4,9,0x30,215.000000,26.000000
12105471511.8665,0,4,18,0x30,219.000000,22.000000
12105471511.8665,0,4,17,0x30,216.000000,30.500000
12105471511.8665,0,4,10,0x30,224.000000,11.500000
12106007824.0905,0,5,17,0x30,227.000000,16.000000
12106007824.0905,0,5,4,0x30,227.500000,15.000000
12106007824.0905,0,5,18,0x30,214.500000,49.500000
12106007824.0905,0,5,0,0x30,217.500000,32.000000
12106007824.0905,0,5,3,0x30,217.500000,32.000000
12106068522.5625,0,4,9,0x30,225.500000,25.500000
12106068522.5625,0,4,3,0x30,226.500000,24.500000
12106068522.5625,0,4,12,0x30,227.500000,19.500000
12106068522.5625,0,4,14,0x30,223.000000,34.000000
12112552937.9145,0,4,17,0x30,221.500000,31.000000
12112552937.9145,0,4,12,0x30,222.000000,30.000000
12112552937.9145,0,4,15,0x30,225.500000,25.500000
12112552937.9145,0,4,18,0x30,228.500000,18.500000
12121556169.3385,0,4,16,0x30,228.000000,27.000000
12121556169.3385,0,4,17,0x30,224.000000,46.500000
12121556169.3385,0,4,10,0x30,225.000000,44.000000
12121556169.3385,0,4,18,0x30,228.000000,32.500000
12130555238.6825,0,4,1,0x30,225.000000,24.500000
12130555238.6825,0,4,10,0x30,226.500000,24.000000
12130555238.6825,0,4,11,0x30,227.500000,20.500000
12130555238.6825,0,4,6,0x30,230.000000,10.500000
12165596945.5065,0,4,18,0x30,214.000000,30.500000
12165596945.5065,0,4,16,0x30,214.500000,24.000000
12165596945.5065,0,4,17,0x30,221.500000,16.000000
12165596945.5065,0,4,0,0x30,224.500000,6.000000
12192738605.5705,0,4,12,0x30,208.500000,36.000000
12192738605.5705,0,4,17,0x30,210.000000,30.000000
12192738605.5705,0,4,16,0x30,211.000000,28.000000
12192738605.5705,0,4,18,0x30,223.500000,8.000000
12210105838.8745,0,4,4,0x30,216.500000,27.000000
12210105838.8745,0,4,3,0x30,217.500000,22.500000
12210105838.8745,0,4,17,0x30,223.500000,15.000000
12210105838.8745,0,4,18,0x30,214.500000,36.500000
12220374582.0105,0,4,2,0x30,228.500000,16.500000
12220374582.0105,0,4,3,0x30,221.000000,36.000000
12220374582.0105,0,4,17,0x30,229.500000,19.500000
12220374582.0105,0,4,18,0x30,218.500000,54.000000
12233463917.6905,0,4,6,0x30,226.000000,18.500000
12233463917.6905,0,4,7,0x30,219.500000,38.000000
12233463917.6905,0,4,18,0x30,221.000000,30.500000
12233463917.6905,0,4,17,0x30,222.500000,27.000000
12238207865.8425,0,4,0,0x30,219.000000,33.500000
12238207865.8425,0,4,2,0x30,219.000000,32.000000
12238207865.8425,0,4,3,0x30,217.500000,40.500000
12238207865.8425,0,4,1,0x30,222.000000,26.500000
12238527650.7225,0,4,18,0x30,219.000000,34.000000
12238527650.7225,0,4,6,0x30,219.500000,33.000000
12238527650.7225,0,4,16,0x30,219.500000,29.500000
12238527650.7225,0,4,17,0x30,224.000000,23.000000
12245144423.8265,0,4,0,0x30,222.000000,29.500000
12245144423.8265,0,4,1,0x30,219.500000,42.500000
12245144423.8265,0,4,3,0x30,225.500000,20.500000
12245144423.8265,0,4,2,0x30,219.500000,41.000000
12252786054.3305,0,5,11,0x30,223.000000,27.500000
12252786054.3305,0,5,13,0x30,226.500000,21.500000
12252786054.3305,0,5,12,0x30,219.500000,37.500000
12252786054.3305,0,5,18,0x30,226.500000,23.500000
12252786054.3305,0,5,17,0x30,218.000000,48.000000
12259768171.1465,0,4,5,0x30,225.500000,25.500000
12259768171.1465,0,4,16,0x30,226.000000,23.000000
12259768171.1465,0,4,18,0x30,223.500000,31.500000
12259768171.1465,0,4,17,0x30,228.000000,20.500000
12265279363.8505,0,4,12,0x30,221.500000,22.000000
12265279363.8505,0,4,17,0x30,218.000000,33.500000
12265279363.8505,0,4,13,0x30,218.500000,39.500000
12265279363.8505,0,4,18,0x30,223.500000,26.000000
12312324216.5225,0,4,16,0x30,221.000000,30.500000
12312324216.5225,0,4,18,0x30,219.500000,43.500000
12312324216.5225,0,4,4,0x30,222.500000,27.000000
12312324216.5225,0,4,17,0x30,227.000000,19.500000
12314889298.9305,0,5,1,0x30,222.000000,28.000000
12314889298.9305,0,5,2,0x30,222.500000,26.000000
12314889298.9305,0,5,3,0x30,222.500000,29.500000
12314889298.9305,0,5,4,0x30,224.500000,21.000000
12314889298.9305,0,5,0,0x30,232.000000,8.500000
12334508668.9865,0,4,16,0x30,220.500000,32.000000
12334508668.9865,0,4,6,0x30,220.500000,34.500000
12334508668.9865,0,4,18,0x30,221.000000,32.000000
12334508668.9865,0,4,17,0x30,224.000000,23.500000
12344673998.6825,0,4,16,0x30,228.000000,23.000000
12344673998.6825,0,4,6,0x30,226.000000,30.500000
12344673998.6825,0,4,18,0x30,226.500000,28.500000
12344673998.6825,0,4,17,0x30,228.500000,24.000000
12351831405.6505,0,4,16,0x30,227.000000,24.000000
12351831405.6505,0,4,7,0x30,223.000000,44.500000
12351831405.6505,0,4,17,0x30,226.000000,29.000000
12351831405.6505,0,4,18,0x30,226.500000,28.500000
12355256988.5545,0,4,13,0x30,218.000000,26.000000
12355256988.5545,0,4,14,0x30,220.000000,18.000000
12355256988.5545,0,4,18,0x30,226.500000,11.500000
12355256988.5545,0,4,17,0x30,215.000000,33.500000
12380802462.4825,0,5,12,0x30,227.500000,37.500000
12380802462.4825,0,5,11,0x30,228.500000,39.000000
12380802462.4825,0,5,8,0x30,226.000000,46.500000
12380802462.4825,0,5,9,0x30,227.000000,43.000000
12380802462.4825,0,5,10,0x30,229.500000,34.000000
12382960602.4505,0,4,16,0x30,219.500000,24.500000
12382960602.4505,0,4,6,0x30,217.000000,31.500000
12382960602.4505,0,4,18,0x30,221.000000,23.500000
12382960602.4505,0,4,17,0x30,224.000000,14.500000
12385873457.5865,0,4,16,0x30,221.500000,19.500000
12385873457.5865,0,4,17,0x30,217.500000,30.000000
12385873457.5865,0,4,18,0x30,220.000000,27.000000
12385873457.5865,0,4,11,0x30,223.500000,15.500000
12397501733.0585,0,4,16,0x30,219.000000,20.500000
12397501733.0585,0,4,17,0x30,214.000000,33.500000
12397501733.0585,0,4,13,0x30,215.500000,33.500000
12397501733.0585,0,4,18,0x30,226.000000,12.500000
12397906908.9785,0,4,16,0x30,224.500000,16.000000
12397906908.9785,0,4,9,0x30,221.000000,28.000000
12397906908.9785,0,4,17,0x30,222.000000,26.500000
12397906908.9785,0,4,18,0x30,224.500000,21.500000
12445364533.5225,0,4,16,0x30,223.500000,17.500000
12445364533.5225,0,4,12,0x30,218.500000,34.500000
12445364533.5225,0,4,17,0x30,219.000000,31.500000
12445364533.5225,0,4,18,0x30,226.000000,22.500000
12445828592.0345,0,4,3,0x30,225.000000,27.000000
12445828592.0345,0,4,6,0x30,225.000000,30.000000
12445828592.0345,0,4,17,0x30,225.500000,33.000000
12445828592.0345,0,4,18,0x30,223.000000,43.000000
12469140830.6825,0,4,10,0x30,227.000000,10.500000
12469140830.6825,0,4,9,0x30,215.500000,31.500000
12469140830.6825,0,4,17,0x30,217.000000,35.000000
12469140830.6825,0,4,18,0x30,218.000000,32.500000
12478531320.9225,0,6,7,0x30,234.000000,13.500000
12478531320.9225,0,6,18,0x30,225.500000,31.500000
12478531320.9225,0,6,8,0x30,226.000000,30.000000
12478531320.9225,0,6,16,0x30,227.000000,27.000000
12478531320.9225,0,6,17,0x30,227.000000,30.000000
12478531320.9225,0,6,6,0x30,236.000000,9.500000
12483104815.4025,0,4,18,0x30,224.000000,19.000000
12483104815.4025,0,4,17,0x30,216.000000,34.500000
12483104815.4025,0,4,10,0x30,227.500000,9.000000
12483104815.4025,0,4,11,0x30,214.000000,54.000000
12491282557.5945,0,4,5,0x30,216.000000,29.000000
12491282557.5945,0,4,11,0x30,216.500000,29.500000
12491282557.5945,0,4,17,0x30,222.500000,14.500000
12491282557.5945,0,4,18,0x30,215.000000,33.000000
12507087592.9785,0,4,16,0x30,221.000000,26.000000
12507087592.9785,0,4,17,0x30,220.000000,34.500000
12507087592.9785,0,4,18,0x30,221.500000,31.000000
12507087592.9785,0,4,7,0x30,226.000000,19.500000
12512871926.7785,0,4,8,0x30,228.000000,24.000000
12512871926.7785,0,4,17,0x30,225.500000,31.500000
12512871926.7785,0,4,9,0x30,226.500000,27.500000
12512871926.7785,0,4,18,0x30,228.500000,29.000000
12523700527.9305,0,4,18,0x30,224.500000,28.000000
12523700527.9305,0,4,7,0x30,222.500000,34.000000
12523700527.9305,0,4,17,0x30,226.000000,23.000000
12523700527.9305,0,4,16,0x30,221.000000,40.500000
12534299977.7625,0,4,16,0x30,225.000000,9.500000
12534299977.7625,0,4,12,0x30,213.500000,42.500000
12534299977.7625,0,4,17,0x30,215.500000,30.000000
12534299977.7625,0,4,18,0x30,225.000000,13.500000
12540098097.8105,0,4,17,0x30,222.000000,21.500000
12540098097.8105,0,4,7,0x30,218.000000,32.500000
12540098097.8105,0,4,16,0x30,219.500000,27.000000
12540098097.8105,0,4,18,0x30,222.000000,22.000000
12544651948.6345,0,5,16,0x30,224.500000,25.500000
12544651948.6345,0,5,8,0x30,221.500000,32.000000
12544651948.6345,0,5,7,0x30,221.000000,40.500000
12544651948.6345,0,5,18,0x30,221.500000,35.500000
12544651948.6345,0,5,17,0x30,225.000000,28.500000
12554149357.5065,0,4,16,0x30,211.000000,30.000000
12554149357.5065,0,4,2,0x30,210.000000,38.500000
12554149357.5065,0,4,18,0x30,211.000000,34.500000
12554149357.5065,0,4,17,0x30,222.500000,10.000000
12556453313.8505,0,4,17,0x30,226.000000,17.000000
12556453313.8505,0,4,18,0x30,216.000000,43.500000
12556453313.8505,0,4,16,0x30,216.500000,40.000000
12556453313.8505,0,4,3,0x30,217.000000,33.000000
12556627577.0265,0,4,2,0x30,220.500000,29.000000
12556627577.0265,0,4,16,0x30,221.500000,25.000000
12556627577.0265,0,4,18,0x30,218.500000,45.500000
12556627577.0265,0,4,17,0x30,226.500000,21.000000
12580667997.9945,0,8,8,0x30,226.500000,31.000000
12580667997.9945,0,8,14,0x30,224.000000,43.500000
12580667997.9945,0,8,13,0x30,224.500000,40.500000
12580667997.9945,0,8,12,0x30,225.000000,38.500000
12580667997.9945,0,8,9,0x30,229.500000,24.500000
12580667997.9945,0,8,11,0x30,224.000000,54.500000
12580667997.9945,0,8,18,0x30,229.500000,28.000000
12580667997.9945,0,8,17,0x30,224.000000,42.500000
12585343472.3945,0,4,18,0x30,226.000000,17.500000
12585343472.3945,0,4,4,0x30,217.500000,32.000000
12585343472.3945,0,4,17,0x30,217.500000,33.000000
12585343472.3945,0,4,13,0x30,215.500000,62.500000
12593688990.5625,0,4,16,0x30,229.000000,16.000000
12593688990.5625,0,4,15,0x30,223.000000,29.000000
12593688990.5625,0,4,18,0x30,225.500000,24.500000
12593688990.5625,0,4,17,0x30,218.000000,50.500000
12609360754.4985,0,4,13,0x30,220.500000,23.000000
12609360754.4985,0,4,18,0x30,221.500000,23.500000
12609360754.4985,0,4,17,0x30,215.000000,41.000000
12609360754.4985,0,4,12,0x30,225.000000,16.500000
12655332099.9785,0,4,16,0x30,221.000000,20.000000
12655332099.9785,0,4,18,0x30,216.000000,40.500000
12655332099.9785,0,4,3,0x30,216.500000,34.000000
12655332099.9785,0,4,17,0x30,226.000000,15.000000
12664059675.3305,0,4,16,0x30,216.500000,23.000000
12664059675.3305,0,4,3,0x30,212.500000,37.500000
12664059675.3305,0,4,18,0x30,214.000000,35.000000
12664059675.3305,0,4,17,0x30,227.500000,7.500000
12677871494.9705,0,5,2,0x30,226.000000,33.500000
12677871494.9705,0,5,0,0x30,227.500000,31.000000
12677871494.9705,0,5,11,0x30,223.500000,62.500000
12677871494.9705,0,5,3,0x30,227.500000,28.500000
12677871494.9705,0,5,4,0x30,229.000000,29.500000
12689976862.6025,0,5,12,0x30,235.500000,15.000000
12689976862.6025,0,5,8,0x30,227.000000,36.500000
12689976862.6025,0,5,14,0x30,228.000000,33.000000
12689976862.6025,0,5,13,0x30,227.000000,46.500000
12689976862.6025,0,5,17,0x30,228.500000,30.500000
12690228964.2025,0,4,14,0x30,212.000000,32.000000
12690228964.2025,0,4,12,0x30,213.500000,26.000000
12690228964.2025,0,4,13,0x30,211.000000,41.000000
12690228964.2025,0,4,15,0x30,224.500000,9.500000
12713290108.5145,0,4,17,0x30,226.000000,18.500000
12713290108.5145,0,4,18,0x30,218.500000,37.000000
12713290108.5145,0,4,16,0x30,219.000000,29.500000
12713290108.5145,0,4,2,0x30,221.500000,25.500000
12739975080.3305,0,4,17,0x30,223.500000,21.500000
12739975080.3305,0,4,18,0x30,217.000000,41.500000
12739975080.3305,0,4,4,0x30,228.000000,13.000000
12739975080.3305,0,4,3,0x30,217.500000,34.500000
12740592693.8985,0,4,13,0x30,224.000000,34.000000
12740592693.8985,0,4,12,0x30,225.000000,28.500000
12740592693.8985,0,4,14,0x30,225.000000,28.500000
12740592693.8985,0,4,15,0x30,225.500000,31.000000
12746961945.4985,0,4,17,0x30,227.500000,17.000000
12746961945.4985,0,4,18,0x30,219.500000,34.500000
12746961945.4985,0,4,16,0x30,221.000000,28.500000
12746961945.4985,0,4,4,0x30,222.000000,25.000000
12787792741.9385,0,4,18,0x30,222.000000,22.500000
12787792741.9385,0,4,10,0x30,220.000000,26.500000
12787792741.9385,0,4,16,0x30,224.500000,14.000000
12787792741.9385,0,4,17,0x30,219.500000,26.000000
12801451136.7785,0,4,16,0x30,227.500000,17.000000
12801451136.7785,0,4,4,0x30,222.000000,33.500000
12801451136.7785,0,4,18,0x30,223.000000,31.500000
12801451136.7785,0,4,17,0x30,226.500000,21.000000
12815130652.3785,0,4,3,0x30,225.000000,20.500000
12815130652.3785,0,4,9,0x30,225.500000,21.000000
12815130652.3785,0,4,8,0x30,223.000000,30.500000
12815130652.3785,0,4,11,0x30,225.500000,23.500000
12827682262.3305,0,4,16,0x30,215.000000,22.500000
12827682262.3305,0,4,18,0x30,215.000000,26.500000
12827682262.3305,0,4,17,0x30,216.500000,21.000000
12827682262.3305,0,4,8,0x30,222.000000,9.000000
12838128343.8425,0,4,16,0x30,217.000000,24.500000
12838128343.8425,0,4,2,0x30,214.500000,35.500000
12838128343.8425,0,4,18,0x30,214.500000,39.500000
12838128343.8425,0,4,17,0x30,226.500000,11.000000
12844069229.2425,0,4,16,0x30,221.000000,29.500000
12844069229.2425,0,4,18,0x30,222.000000,30.000000
12844069229.2425,0,4,5,0x30,224.000000,23.500000
12844069229.2425,0,4,17,0x30,226.000000,20.000000
12866885760.4505,0,4,8,0x30,227.500000,17.500000
12866885760.4505,0,4,17,0x30,225.500000,25.500000
12866885760.4505,0,4,16,0x30,227.000000,21.000000
12866885760.4505,0,4,18,0x30,227.000000,24.000000
12870716226.7545,0,4,1,0x30,223.000000,28.000000
12870716226.7545,0,4,7,0x30,222.000000,31.500000
12870716226.7545,0,4,5,0x30,223.000000,31.000000
12870716226.7545,0,4,3,0x30,225.000000,23.000000
12875337371.3625,0,4,7,0x30,224.500000,18.000000
12875337371.3625,0,4,6,0x30,219.500000,30.500000
12875337371.3625,0,4,17,0x30,220.000000,32.500000
12875337371.3625,0,4,18,0x30,216.500000,47.000000
12878597713.9385,0,4,9,0x30,221.500000,31.500000
12878597713.9385,0,4,18,0x30,224.000000,26.000000
12878597713.9385,0,4,17,0x30,220.000000,36.000000
12878597713.9385,0,4,10,0x30,226.000000,21.000000
12880629459.3705,0,4,1,0x30,224.000000,18.000000
12880629459.3705,0,4,2,0x30,218.500000,30.000000
12880629459.3705,0,4,17,0x30,224.000000,19.000000
12880629459.3705,0,4,18,0x30,218.500000,35.500000
12887448417.6425,0,4,16,0x30,225.000000,19.500000
12887448417.6425,0,4,18,0x30,221.500000,29.500000
12887448417.6425,0,4,17,0x30,216.000000,49.000000
12887448417.6425,0,4,13,0x30,217.000000,46.000000
12894564400.6425,0,4,17,0x30,220.000000,28.000000
12894564400.6425,0,4,4,0x30,220.500000,29.000000
12894564400.6425,0,4,13,0x30,221.500000,25.000000
12894564400.6425,0,4,16,0x30,222.500000,25.000000
12953591105.7225,0,4,8,0x30,225.000000,32.000000
12953591105.7225,0,4,16,0x30,226.500000,28.500000
12953591105.7225,0,4,18,0x30,224.500000,38.500000
12953591105.7225,0,4,17,0x30,227.000000,30.000000
12971126578.6505,0,4,16,0x30,224.500000,18.500000
12971126578.6505,0,4,9,0x30,219.500000,33.500000
12971126578.6505,0,4,17,0x30,219.500000,35.000000
12971126578.6505,0,4,18,0x30,222.000000,30.000000
12975039308.0345,0,9,10,0x30,225.000000,27.500000
12975039308.0345,0,9,9,0x30,220.500000,37.000000
12975039308.0345,0,9,18,0x30,225.000000,28.000000
12975039308.0345,0,9,17,0x30,226.000000,24.000000
12975039308.0345,0,9,5,0x30,229.000000,21.500000
12975039308.0345,0,9,4,0x30,220.000000,41.500000
12975039308.0345,0,9,7,0x30,223.000000,31.500000
12975039308.0345,0,9,6,0x30,218.000000,91.500000
12975039308.0345,0,9,16,0x30,233.000000,13.000000
12988637778.9705,0,4,18,0x30,220.500000,23.500000
12988637778.9705,0,4,16,0x30,222.500000,16.500000
12988637778.9705,0,4,17,0x30,217.000000,29.000000
12988637778.9705,0,4,11,0x30,223.500000,13.500000
12990928206.8825,0,4,7,0x30,222.000000,30.500000
12990928206.8825,0,4,17,0x30,224.000000,28.500000
12990928206.8825,0,4,16,0x30,220.500000,34.000000
12990928206.8825,0,4,18,0x30,225.000000,26.500000
13034701200.8345,0,12,2,0x30,228.500000,29.500000
13034701200.8345,0,12,4,0x30,228.500000,30.500000
13034701200.8345,0,12,7,0x30,225.000000,47.500000
13034701200.8345,0,12,0,0x30,229.500000,28.000000
13034701200.8345,0,12,11,0x30,231.000000,23.500000
13034701200.8345,0,12,9,0x30,226.000000,53.000000
13034701200.8345,0,12,3,0x30,234.500000,20.000000
13034701200.8345,0,12,15,0x30,237.500000,16.000000
13034701200.8345,0,12,18,0x30,240.500000,11.000000
13034701200.8345,0,12,17,0x30,225.500000,37.000000
13034701200.8345,0,12,13,0x30,243.000000,7.000000
13034701200.8345,0,12,12,0x30,228.500000,38.500000
13059675352.8585,0,4,8,0x30,223.000000,28.000000
13059675352.8585,0,4,16,0x30,225.000000,23.000000
13059675352.8585,0,4,18,0x30,225.500000,26.000000
13059675352.8585,0,4,17,0x30,227.000000,21.500000
13075293075.4025,0,4,17,0x30,226.000000,21.500000
13075293075.4025,0,4,11,0x30,223.000000,35.500000
13075293075.4025,0,4,16,0x30,227.000000,23.000000
13075293075.4025,0,4,18,0x30,228.500000,19.500000
13098493128.7305,0,5,12,0x30,221.000000,27.500000
13098493128.7305,0,5,9,0x30,219.000000,40.500000
13098493128.7305,0,5,16,0x30,221.000000,30.000000
13098493128.7305,0,5,17,0x30,222.000000,27.500000
13098493128.7305,0,5,18,0x30,225.000000,24.500000
13101736492.9225,0,4,10,0x30,218.500000,25.500000
13101736492.9225,0,4,18,0x30,220.000000,24.000000
13101736492.9225,0,4,16,0x30,222.500000,14.000000
13101736492.9225,0,4,17,0x30,217.500000,28.500000
13113281431.5305,0,4,16,0x30,225.500000,26.500000
13113281431.5305,0,4,18,0x30,225.000000,31.500000
13113281431.5305,0,4,7,0x30,225.500000,28.500000
13113281431.5305,0,4,17,0x30,225.500000,30.500000
13113486432.1225,0,6,17,0x30,225.500000,19.500000
13113486432.1225,0,6,18,0x30,219.000000,36.000000
13113486432.1225,0,6,0,0x30,220.000000,28.000000
13113486432.1225,0,6,2,0x30,220.000000,31.000000
13113486432.1225,0,6,3,0x30,221.500000,25.500000
13113486432.1225,0,6,1,0x30,223.000000,24.000000
13127904871.1545,0,4,16,0x30,221.500000,29.000000
13127904871.1545,0,4,6,0x30,222.000000,32.000000
13127904871.1545,0,4,18,0x30,222.500000,27.500000
13127904871.1545,0,4,17,0x30,226.500000,19.500000
13151294988.0825,0,4,12,0x30,224.000000,26.000000
13151294988.0825,0,4,16,0x30,225.500000,21.000000
13151294988.0825,0,4,17,0x30,222.000000,36.000000
13151294988.0825,0,4,18,0x30,225.000000,28.500000
13156244975.4985,0,4,17,0x30,222.500000,30.000000
13156244975.4985,0,4,18,0x30,220.500000,37.000000
13156244975.4985,0,4,5,0x30,226.000000,20.000000
13156244975.4985,0,4,6,0x30,226.500000,19.000000
13159363856.2105,0,4,16,0x30,226.000000,21.000000
13159363856.2105,0,4,17,0x30,222.000000,34.500000
13159363856.2105,0,4,18,0x30,222.000000,37.500000
13159363856.2105,0,4,7,0x30,223.000000,31.000000
13165319223.8025,0,4,7,0x30,221.000000,30.000000
13165319223.8025,0,4,6,0x30,221.500000,29.000000
13165319223.8025,0,4,17,0x30,224.500000,22.000000
13165319223.8025,0,4,18,0x30,220.000000,34.000000
13171059571.9625,0,4,4,0x30,222.500000,30.000000
13171059571.9625,0,4,12,0x30,222.500000,28.500000
13171059571.9625,0,4,11,0x30,223.000000,30.500000
13171059571.9625,0,4,13,0x30,226.500000,20.000000
13184681173.8985,0,4,16,0x30,216.500000,33.000000
13184681173.8985,0,4,17,0x30,214.500000,43.000000
13184681173.8985,0,4,13,0x30,215.500000,40.000000
13184681173.8985,0,4,18,0x30,224.000000,22.000000
13217086497.6665,0,4,16,0x30,222.500000,21.000000
13217086497.6665,0,4,18,0x30,222.000000,28.500000
13217086497.6665,0,4,5,0x30,226.000000,18.500000
13217086497.6665,0,4,17,0x30,229.000000,14.500000
13221484941.8905,0,4,7,0x30,224.000000,32.500000
13221484941.8905,0,4,17,0x30,224.000000,34.500000
13221484941.8905,0,4,18,0x30,224.000000,33.500000
13221484941.8905,0,4,6,0x30,225.000000,29.500000
13228181600.7225,0,4,18,0x30,222.500000,21.500000
13228181600.7225,0,4,11,0x30,217.000000,33.000000
13228181600.7225,0,4,17,0x30,218.500000,29.000000
13228181600.7225,0,4,16,0x30,219.000000,26.500000
13230650568.9065,0,4,4,0x30,219.000000,25.500000
13230650568.9065,0,4,3,0x30,215.000000,31.500000
13230650568.9065,0,4,17,0x30,223.500000,16.000000
13230650568.9065,0,4,18,0x30,214.000000,46.000000
13255066906.8105,0,19,0,0x30,226.000000,11.500000
13255066906.8105,0,19,1,0x30,227.000000,10.500000
13255066906.8105,0,19,3,0x30,227.000000,10.000000
13255066906.8105,0,19,2,0x30,227.500000,10.000000
13255066906.8105,0,19,16,0x30,227.500000,9.500000
13255066906.8105,0,19,4,0x30,228.000000,9.500000
13255066906.8105,0,19,5,0x30,228.000000,10.000000
13255066906.8105,0,19,14,0x30,228.000000,8.500000
